clave_entidad,entidad_federativa,clave_municipio,municipio,poblacion,pobreza,pobreza_pob,pobreza_e,pobreza_e_pob,pobreza_m,pobreza_m_pob,vul_car,vul_car_pob,vul_ing,vul_ing_pob,npnv,npnv_pob,ic_rezedu,ic_rezedu_pob,ic_asalud,ic_asalud_pob,ic_segsoc,ic_segsoc_pob,ic_cv,ic_cv_pob,ic_sbv,ic_sbv_pob,ic_ali,ic_ali_pob,carencias,carencias_pob,carencias3,carencias3_pob,plb,plb_pob,plbm,plbm_pob
20,Oaxaca,20392,Santa Lucía Monteverde,"6,675",95.4,"6,368",53.2,"3,554",42.2,"2,814",4.6,307,0,0,0,0,38.6,"2,576",15.4,"1,029",43.5,"2,901",56.8,"3,794",99.5,"6,641",46.8,"3,122",100,"6,675",67.7,"4,516",95.4,"6,368",76.5,"5,107"
20,Oaxaca,20393,Santa Lucía Ocotlán,"3,589",92.5,"3,321",52.8,"1,894",39.8,"1,427",7.2,260,0.1,4,0.1,4,51.3,"1,843",22.6,810,91.5,"3,285",35.9,"1,288",92.2,"3,308",60.9,"2,184",99.8,"3,581",84,"3,015",92.6,"3,325",58.7,"2,106"
20,Oaxaca,20394,Santa María Alotepec,"2,769",95.6,"2,647",61.5,"1,704",34.1,943,3,83,1,27,0.5,12,32.6,902,80.9,"2,240",87.2,"2,414",25.2,698,60.7,"1,681",23.7,656,98.6,"2,729",70.7,"1,957",96.6,"2,674",84,"2,326"
20,Oaxaca,20395,Santa María Apazco,"1,895",90.1,"1,707",50.9,964,39.2,743,9.7,184,0.1,2,0.1,2,49,928,43.1,817,77.9,"1,477",52.8,"1,001",92.9,"1,760",58.7,"1,111",99.8,"1,890",85,"1,610",90.2,"1,709",57.8,"1,096"
20,Oaxaca,20396,Santa María la Asunción,"3,246",95.1,"3,087",70.8,"2,298",24.3,789,4.8,154,0,0,0.1,4,59.7,"1,938",54.2,"1,759",80.3,"2,605",55.1,"1,787",94.3,"3,062",77.1,"2,504",99.9,"3,242",93.6,"3,038",95.1,"3,087",74.5,"2,418"
20,Oaxaca,20397,Heroica Ciudad de Tlaxiaco,"33,607",50.5,"16,967",16.1,"5,421",34.4,"11,546",32.2,"10,812",1.8,608,15.5,"5,221",15.1,"5,089",74.6,"25,067",75.9,"25,523",22.1,"7,418",51.5,"17,315",6,"2,023",82.7,"27,778",52.3,"17,569",52.3,"17,575",18.7,"6,279"
20,Oaxaca,20398,Ayoquezco de Aldama,"4,399",80.3,"3,534",29.3,"1,289",51,"2,245",17.9,788,0.5,21,1.3,56,45.9,"2,017",32.3,"1,422",83.1,"3,655",32.5,"1,428",69.7,"3,066",17.1,752,98.3,"4,322",57.2,"2,516",80.8,"3,555",43,"1,892"
20,Oaxaca,20399,Santa María Atzompa,"33,970",59.6,"20,253",12.1,"4,098",47.6,"16,156",28.6,"9,721",1.1,370,10.7,"3,626",20.8,"7,079",43.3,"14,705",83.4,"28,328",33.3,"11,324",59.4,"20,194",8.9,"3,028",88.2,"29,974",51.5,"17,501",60.7,"20,623",15.6,"5,296"
20,Oaxaca,20400,Santa María Camotlán,"1,632",79.6,"1,299",23.2,379,56.4,920,16.7,272,1.7,27,2.1,34,36.1,590,32,522,74.8,"1,220",14,229,54.7,892,19.5,318,96.3,"1,571",37.7,616,81.2,"1,326",48.5,792
20,Oaxaca,20401,Santa María Colotepec,"32,826",69.4,"22,775",25.3,"8,308",44.1,"14,467",26.6,"8,744",0.5,155,3.5,"1,152",35,"11,486",20.3,"6,659",94.2,"30,915",40.9,"13,417",70,"22,970",14.8,"4,862",96,"31,519",62.2,"20,417",69.9,"22,930",29.8,"9,783"
20,Oaxaca,20402,Santa María Cortijo,"1,079",75.8,818,33.6,363,42.2,455,18.4,198,1.2,13,4.7,51,32.2,347,29.9,323,86.2,930,37.7,407,58.3,629,32.8,354,94.1,"1,016",55.9,604,77,830,46.8,505
20,Oaxaca,20403,Santa María Coyotepec,"2,729",40.5,"1,105",7.7,209,32.8,896,42.8,"1,168",3.3,89,13.4,367,21.8,594,42.3,"1,156",65.9,"1,798",23.9,653,23.3,635,10.1,277,83.3,"2,273",27.9,762,43.8,"1,194",19.1,521
20,Oaxaca,20404,Santa María Chachoápam,756,72.6,549,15.4,117,57.1,432,20.1,152,4.5,34,2.9,22,29.1,220,43.6,329,41.9,317,14.8,112,63,477,10.4,79,92.7,701,31.3,237,77,582,47.5,359
20,Oaxaca,20405,Villa de Chilapa de Díaz,"1,924",73.8,"1,420",26.9,518,46.9,903,21.8,420,1.1,22,3.2,62,39.7,763,30.1,580,74.4,"1,432",34.2,658,51.7,995,20.2,389,95.6,"1,840",47.1,906,74.9,"1,442",45.2,870
20,Oaxaca,20406,Santa María Chilchotla,"20,565",96.4,"19,825",74.5,"15,322",21.9,"4,502",3.6,738,0,2,0,0,49.6,"10,199",48,"9,877",80.1,"16,463",65.6,"13,488",99.1,"20,374",58.6,"12,054",100,"20,563",90.2,"18,553",96.4,"19,827",81.1,"16,669"
20,Oaxaca,20407,Santa María Chimalapa,"8,622",90.7,"7,824",52,"4,485",38.7,"3,339",8.4,728,0.2,17,0.6,53,49.5,"4,265",44.4,"3,827",91.9,"7,925",52,"4,483",63.3,"5,455",56.1,"4,835",99.2,"8,552",76.6,"6,604",90.9,"7,841",63.1,"5,437"
20,Oaxaca,20408,Santa María del Rosario,480,90.7,435,60.8,292,29.8,143,7.8,37,0.9,4,0.7,3,26.7,128,82.5,396,73.5,353,43.1,207,90.8,436,3.6,17,98.4,472,77.5,372,91.6,439,72.6,348
20,Oaxaca,20409,Santa María del Tule,"8,615",35.1,"3,027",7.4,641,27.7,"2,385",22.8,"1,964",7.1,613,35,"3,012",13.1,"1,132",41.3,"3,559",43.9,"3,780",11.5,990,15.7,"1,356",7.4,634,57.9,"4,990",20.6,"1,775",42.2,"3,639",14.4,"1,238"
20,Oaxaca,20410,Santa María Ecatepec,"3,457",88.5,"3,058",34.5,"1,192",54,"1,866",8.2,283,1.6,55,1.8,61,27.4,949,36.1,"1,249",76,"2,626",29.8,"1,031",44.9,"1,552",28.5,984,96.6,"3,341",45.5,"1,573",90.1,"3,113",68.7,"2,375"
20,Oaxaca,20411,Santa María Guelacé,815,67.1,547,16.3,133,50.7,413,25.2,206,2.1,17,5.6,45,23.9,195,64.5,526,78.3,638,11.2,91,28.1,229,20.5,167,92.3,752,37.8,308,69.2,564,34.2,279
20,Oaxaca,20412,Santa María Guienagati,"3,281",91.8,"3,010",43.4,"1,422",48.4,"1,588",8,263,0.2,5,0.1,2,43.1,"1,416",36.8,"1,208",90.8,"2,978",43.9,"1,442",54.1,"1,776",32.8,"1,077",99.8,"3,274",58.6,"1,921",91.9,"3,016",67.5,"2,215"
20,Oaxaca,20413,Santa María Huatulco,"48,326",54.5,"26,358",15.7,"7,589",38.8,"18,768",31.5,"15,233",1.1,530,12.8,"6,206",27.7,"13,408",20.4,"9,846",82.9,"40,085",37.5,"18,099",44.6,"21,565",12.9,"6,242",86.1,"41,590",43.8,"21,156",55.6,"26,887",19.5,"9,431"
20,Oaxaca,20414,Santa María Huazolotitlán,"14,180",69.3,"9,824",22.1,"3,128",47.2,"6,696",29.6,"4,192",0.2,23,1,141,39,"5,528",29.5,"4,181",93.5,"13,253",23,"3,259",87.1,"12,355",28.7,"4,075",98.8,"14,015",69,"9,787",69.4,"9,847",27.1,"3,850"
20,Oaxaca,20415,Santa María Ipalapa,"4,868",86.3,"4,202",41.5,"2,020",44.8,"2,182",11.4,556,1,49,1.2,60,41.5,"2,020",48.9,"2,380",81.7,"3,977",24.1,"1,172",64.4,"3,136",27.6,"1,346",97.7,"4,758",60.1,"2,927",87.3,"4,252",61.5,"2,994"
